"job_id","input_path","array","field","value","label","quote_text"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","Company D","On the call, Company D provided a verbal indication of its interest to pursue a transaction at a price greater than $5.60 per share and detailed their additional diligence requirements for submitting a written indication of interest."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","Company G","Also on April 26, 2013, at the direction of our chairman on behalf of the special committee, BofA Merrill Lynch sent a process letter to Company G requesting a non-binding indication of interest by May 3, 2013."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","Company H","On May 1, 2013, Company H contacted representatives of BofA Merrill Lynch expressing an interest in a potential transaction with sTec."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","WDC","On May 3, 2013, WDC submitted a written indication of interest to acquire the company at a purchase price in the range of $6.60 – $7.10 per share in cash."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","Company D","Also on May 10, 2013, Company D submitted a written non-binding indication of interest to acquire the company at a purchase price of $5.75 per share in cash, along with a draft exclusivity agreement."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","Company H","On May 15, 2013, Company H submitted a written non-binding indication of interest to acquire the company at a purchase price in the range of $5.00 – $5.75 per share in cash."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","WDC","After the meeting, at the direction of the board, BofA Merrill Lynch sent final round process letters and a draft merger agreement to WDC and Company D, requesting a response by May 28, 2013."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","WDC","On May 28, 2013, WDC submitted a written second-round indication of interest at a price per share of $9.15 in cash, with a mark-up of the merger agreement and drafts of ancillary agreements"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","WDC","On May 30, 2013, representatives of WDC verbally indicated that WDC’s indication of interest to acquire the company at a price of $9.15 per share was WDC’s best possible price"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","sTec board of directors","Our board of directors unanimously determined to move forward with WDC on their proposed terms, including endeavoring to complete diligence and negotiation of the merger agreement and ancillary agreements to be in a position to announce a transaction on June 3, 2013."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","WDC","representatives of BofA Merrill Lynch informed WDC that sTec would move forward to effect a transaction at a purchase price of $9.15 per share, subject to satisfactory negotiations of the merger agreement and ancillary agreements."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","WDC","On June 10, 2013, WDC submitted a revised written indication of interest to acquire the company at a price range of $6.60 to $7.10 per share in cash."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","WDC","On June 14, 2013, WDC submitted a written indication of interest of $6.85 per share in cash and indicated it could be in a position to announce a transaction on June 24, 2013."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","Special Committee of the sTec board of directors","the special committee unanimously determined that they believed that it was in the best interests of sTec and its shareholders to move forward with a transaction with WDC on the terms set forth in WDC’s indication of interest received on June 14, 2013"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","sTec board of directors","the board members present unanimously determined that they believed that it was in the best interests of sTec and its shareholders to move forward with a transaction with WDC on the terms set forth in WDC’s proposal received on June 14, 2013"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","WDC","representatives of BofA Merrill Lynch informed WDC that our board of directors had authorized moving forward with a transaction with WDC on the terms set forth in WDC’s proposal received June 14, 2013, at a price of $6.85 per share"
"job_id","input_path","array","field","value","label","quote_text"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part2.json","actor_claims","actor_class","f","BofA Merrill Lynch","representatives from BofA Merrill Lynch and Gibson Dunn were in attendance"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part2.json","actor_claims","actor_class","s","WDC","sTec, WDC, and Merger Sub executed the merger agreement"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part2.json","bid_claims","proposal_scope","whole_company","WDC","the $6.85 per share proposal of WDC"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/stec/W1_SALE_PROCESS/w1_sale_process_part2.json","bid_claims","proposal_scope","whole_company","Company H","Company H had repeatedly stated it could not increase its price above the range of $5.00 to $5.75 per share"
"job_id","input_path","array","field","value","label","quote_text"
"job_id","input_path","array","field","value","label","quote_text"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/stec/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","sTec board of directors","Our board of directors established a special committee of independent directors (the “special committee”) to review strategic alternatives relating to sTec, including the potential sale of sTec, and to make recommendations to the full board of directors with respect to such matters."
"job_id","input_path","array","field","value","label","quote_text"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/stec/W2_MULTI_REGION/w2_financing.json","actor_claims","actor_class","s","WDC","WDC represented in the merger agreement that it has (and at the closing of the merger will have) sufficient cash to enable it to pay the merger consideration and to perform its other obligations under the merger agreement with respect to the transactions contemplated by the merger agreement"
"job_id","input_path","array","field","value","label","quote_text"
"job_id","input_path","array","field","value","label","quote_text"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","sTec board of directors","our board of directors determined that it would be beneficial to undertake a formal review of strategic alternatives, including exploring a potential sale of sTec"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","sTec board of directors","Consequently, in mid-November, 2012, our board of directors authorized management to contact potential financial advisors to explore their interest in representing the company in its exploration of strategic alternatives, including a potential sale of the company."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","special committee","During the meeting on February 13, our board of directors established a special committee of the board, initially composed of Dr. Daly, and Messrs. Colpitts and Witte, and subsequently expanded to four members on March 26, 2013. The mandate of the special committee was to conduct a review of sTec’s strategic alternatives, including a possible sale of the company"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","sTec board of directors","In light of these and other factors, our board of directors determined that it was in the best interests of the company and its shareholders to confidentially approach strategic buyers that the board believed would be most likely to have interest in a potential acquisition of the company to explore their interest, but to also further conduct a limited confirmatory exploration of interest of financial buyers."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","BofA Merrill Lynch","On April 1, 2013, as directed by the special committee, BofA Merrill Lynch began contacting potential acquirers of sTec."
"job_id","input_path","array","field","value","label","quote_text"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","actor_claims","actor_class","f","BofA Merrill Lynch","representatives from BofA Merrill Lynch"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","bid_formality","formal","WDC","WDC submitted a written indication of interest to acquire the company at a purchase price in the range of $6.60 – $7.10 per share in cash."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","bid_formality","formal","Company D","Company D submitted a written non-binding indication of interest to acquire the company at a purchase price of $5.75 per share in cash, along with a draft exclusivity agreement."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","bid_formality","formal","Company H","Company H submitted a written non-binding indication of interest to acquire the company at a purchase price in the range of $5.00 – $5.75 per share in cash."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","bid_formality","formal","WDC","WDC submitted a written second-round indication of interest at a price per share of $9.15 in cash"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","bid_formality","formal","WDC","WDC submitted a revised written indication of interest to acquire the company at a price range of $6.60 to $7.10 per share in cash."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","bid_formality","formal","WDC","WDC submitted a written indication of interest of $6.85 per share in cash and indicated it could be in a position to announce a transaction on June 24, 2013."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","proposal_scope","whole_company","WDC","WDC submitted a written indication of interest to acquire the company at a purchase price in the range of $6.60 – $7.10 per share in cash."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","proposal_scope","whole_company","Company D","Company D submitted a written non-binding indication of interest to acquire the company at a purchase price of $5.75 per share in cash, along with a draft exclusivity agreement."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","proposal_scope","whole_company","Company H","Company H submitted a written non-binding indication of interest to acquire the company at a purchase price in the range of $5.00 – $5.75 per share in cash."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","proposal_scope","whole_company","WDC","WDC submitted a written second-round indication of interest at a price per share of $9.15 in cash"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","proposal_scope","whole_company","WDC","WDC submitted a revised written indication of interest to acquire the company at a price range of $6.60 to $7.10 per share in cash."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","bid_claims","proposal_scope","whole_company","WDC","WDC submitted a written indication of interest of $6.85 per share in cash and indicated it could be in a position to announce a transaction on June 24, 2013."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_agency","bidder","Company G","Also on May 3, 2013, Company G indicated it would not continue in the process."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_agency","target","Company H","representatives of BofA Merrill Lynch contacted Company H and indicated that the price range Company H had submitted was not sufficient to move them forward in the process."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_agency","bidder","Company D","Company D needed approximately two weeks of additional time to continue its ongoing due diligence review and to submit a written indication of interest and mark-up of the merger agreement."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_agency","bidder","WDC","WDC was reevaluating its interest in acquiring sTec, and that WDC was not prepared to move forward with a transaction with sTec at that time."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_agency","bidder","Company D","Company D would not be in a position to actively conduct due diligence for more than two weeks and was disengaging from the process."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_reason","withdrew","Company G","Also on May 3, 2013, Company G indicated it would not continue in the process."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_reason","below_minimum","Company H","representatives of BofA Merrill Lynch contacted Company H and indicated that the price range Company H had submitted was not sufficient to move them forward in the process."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_reason","no_response","Company D","Company D needed approximately two weeks of additional time to continue its ongoing due diligence review and to submit a written indication of interest and mark-up of the merger agreement."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_reason","withdrew","WDC","WDC was reevaluating its interest in acquiring sTec, and that WDC was not prepared to move forward with a transaction with sTec at that time."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","drop_reason","withdrew","Company D","Company D would not be in a position to actively conduct due diligence for more than two weeks and was disengaging from the process."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","bidder","Company H","On May 1, 2013, Company H contacted representatives of BofA Merrill Lynch expressing an interest in a potential transaction with sTec."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","Company H","on May 2, 2013, at the direction of our chairman on behalf of the special committee, BofA Merrill Lynch sent a non-disclosure agreement to Company H."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","WDC and Company D","After the meeting, at the direction of the board, BofA Merrill Lynch sent final round process letters and a draft merger agreement to WDC and Company D, requesting a response by May 28, 2013."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","WDC","Our board of directors unanimously determined to move forward with WDC on their proposed terms, including endeavoring to complete diligence and negotiation of the merger agreement and ancillary agreements to be in a position to announce a transaction on June 3, 2013."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","WDC","the special committee unanimously determined that they believed that it was in the best interests of sTec and its shareholders to move forward with a transaction with WDC on the terms set forth in WDC’s indication of interest received on June 14, 2013"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","WDC","instructed BofA Merrill Lynch to communicate the board’s authorization to move forward to WDC."
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","target","WDC","representatives of BofA Merrill Lynch informed WDC that our board of directors had authorized moving forward with a transaction with WDC on the terms set forth in WDC’s proposal received June 14, 2013, at a price of $6.85 per share, subject to negotiating final terms of the merger agreement and ancillary agreements relating to such transaction."
"job_id","input_path","array","field","value","label","quote_text"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part3.json","actor_claims","actor_class","f","BofA Merrill Lynch","representatives from BofA Merrill Lynch and Gibson Dunn were in attendance"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/stec/W2_MULTI_REGION/w2_sale_process_part3.json","actor_claims","actor_class","s","WDC","sTec, WDC, and Merger Sub executed the merger agreement"
"job_id","input_path","array","field","value","label","quote_text"
"job_id","input_path","array","field","value","label","quote_text"
"stage2__stec__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/stec/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","WDC","Upon completion of the merger, holders of our common stock will be entitled to receive $6.85 in cash, without interest and less applicable withholding taxes, in exchange for each share of our common stock held at the effective time of the merger."
"job_id","input_path","array","field","value","label","quote_text"
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","actor_claims","actor_class","f","New Mountain Capital","One of the financial buyers contacted during such time was New Mountain Capital."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","bid_formality","informal","five parties","On April 14, 2014, five parties, comprising four financial buyers and one strategic buyer, submitted preliminary and non-binding indications of interest. The bids received in the preliminary indications of interest ranged from $20.00 per share to $22.00 per share."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","bid_formality","informal","Party X","On May 9, 2014, Party X submitted a preliminary and non-binding indication of interest to BofA Merrill Lynch, increasing the number of preliminary indications of interest received by us as of such date to six. The bid submitted by Party X ranged from $21.50 to $23.00 per share."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","bid_formality","informal","Party Y","On May 20, 2014, Party Y submitted a preliminary and non-binding indication of interest, bringing the total number of preliminary indications of interest received by us to seven. The indication of interest submitted by Party Y ranged from $19.50 to $20.50 per share."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","bid_formality","informal","New Mountain Capital","On February 19, 2015, New Mountain Capital delivered an unsolicited indication of interest to the Company to acquire us for a per share price of $19.25."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","bid_formality","informal","New Mountain Capital","On February 26, 2015, New Mountain Capital delivered a revised indication of interest reflecting an increased per share price of $20.05, and indicated that this was the highest price it was willing to offer."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","bid_formality","informal","New Mountain Capital","On March 13, 2015, New Mountain Capital communicated that the $20.05 per share offer price was New Mountain Capital's ""best and final"" offer."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","bid_formality","informal","New Mountain Capital","New Mountain Capital reiterated its previous position that the $20.05 per share price offer was New Mountain Capital's ""best and final"" offer."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","proposal_scope","whole_company","five parties","On April 14, 2014, five parties, comprising four financial buyers and one strategic buyer, submitted preliminary and non-binding indications of interest. The bids received in the preliminary indications of interest ranged from $20.00 per share to $22.00 per share."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","proposal_scope","whole_company","Party X","On May 9, 2014, Party X submitted a preliminary and non-binding indication of interest to BofA Merrill Lynch, increasing the number of preliminary indications of interest received by us as of such date to six. The bid submitted by Party X ranged from $21.50 to $23.00 per share."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","proposal_scope","whole_company","Party Y","On May 20, 2014, Party Y submitted a preliminary and non-binding indication of interest, bringing the total number of preliminary indications of interest received by us to seven. The indication of interest submitted by Party Y ranged from $19.50 to $20.50 per share."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","proposal_scope","whole_company","New Mountain Capital","On February 19, 2015, New Mountain Capital delivered an unsolicited indication of interest to the Company to acquire us for a per share price of $19.25."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","proposal_scope","whole_company","New Mountain Capital","On February 26, 2015, New Mountain Capital delivered a revised indication of interest reflecting an increased per share price of $20.05, and indicated that this was the highest price it was willing to offer."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","proposal_scope","whole_company","New Mountain Capital","On March 13, 2015, New Mountain Capital communicated that the $20.05 per share offer price was New Mountain Capital's ""best and final"" offer."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","bid_claims","proposal_scope","whole_company","New Mountain Capital","New Mountain Capital reiterated its previous position that the $20.05 per share price offer was New Mountain Capital's ""best and final"" offer."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","event_claims","drop_agency","bidder","Party X","on

30
<!-- PAGE 38 -->
ZEQ.=1,SEQ=37,EFW=""2224840"",CP=""ZEP INC."",DN=""1"",CHK=270609,FOLIO='30',FILE='DISK116:[15ZBF1.15ZBF74401]CK74401A.;29',USER='CHE106206',CD='21-MAY-2015;09:35'

Table of Contents

May 14, 2014, prior to receiving access to the electronic data room or meeting with the Company's management, Party X informed representatives of BofA Merrill Lynch that it was no longer interested in pursuing a potential transaction with the Company."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","event_claims","drop_agency","target","Zep board of directors","At a June 26, 2014 meeting of our board of directors, based on the lack of buyer interest and the uncertainty surrounding the impact of the fire at our aerosol manufacturing facility in Marietta, Georgia, our board of directors decided to terminate the process to explore potential strategic alternatives at that time and to continue to focus on our business and financial performance."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","event_claims","drop_reason","withdrew","Party X","on

30
<!-- PAGE 38 -->
ZEQ.=1,SEQ=37,EFW=""2224840"",CP=""ZEP INC."",DN=""1"",CHK=270609,FOLIO='30',FILE='DISK116:[15ZBF1.15ZBF74401]CK74401A.;29',USER='CHE106206',CD='21-MAY-2015;09:35'

Table of Contents

May 14, 2014, prior to receiving access to the electronic data room or meeting with the Company's management, Party X informed representatives of BofA Merrill Lynch that it was no longer interested in pursuing a potential transaction with the Company."
"stage2__zep__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process__medium__r1","inputs/zep/W1_SALE_PROCESS/w1_sale_process.json","event_claims","drop_reason","terminated_process","Zep board of directors","At a June 26, 2014 meeting of our board of directors, based on the lack of buyer interest and the uncertainty surrounding the impact of the fire at our aerosol manufacturing facility in Marietta, Georgia, our board of directors decided to terminate the process to explore potential strategic alternatives at that time and to continue to focus on our business and financial performance."
